Row Labels,Session_Length,Max_Page_Reached,Price_Count,Price_Variance,High_Intent,,,,,,,,,
12560,2,1,2,312.5,0,,,,,,,,,
12561,14,1,14,196.5549451,0,,,,,,,,,
12562,13,4,13,139.525641,0,,,,,,,,,
12563,4,2,4,146.9166667,0,,,,,,,,,
12564,6,4,6,92.26666667,0,,,,,,,,,
12565,1,1,1,0,0,,,,,,,,,
12566,1,2,1,0,1,,,,,,,,,
12567,2,1,2,200,0,,,,,,,,,
12568,3,1,3,58.33333333,0,,,,,,,,,
12569,10,3,10,118.6222222,0,,,,,,,,,
12570,2,1,2,180.5,0,,,,,,,,,
12571,3,1,3,607,0,,,,,,,,,
12572,17,4,17,97.01470588,0,,,,,,,,,
12573,7,3,7,256.6666667,0,,,,,,,,,
12574,6,2,6,89.5,0,,,,,,,,,
12575,1,1,1,0,0,,,,,,,,,
12576,3,2,3,8.333333333,0,,,,,,,,,
12577,7,4,7,20.23809524,0,,,,,,,,,
12578,6,1,6,140.1666667,0,,,,,,,,,
12579,10,3,10,140.6222222,0,,,,,,,,,
12580,3,1,3,280.3333333,0,,,,,,,,,
12581,4,1,4,254.9166667,0,,,,,,,,,
12582,5,3,5,127.7,0,,,,,,,,,
12583,1,1,1,0,0,,,,,,,,,
12584,4,2,4,128.6666667,0,,,,,,,,,
12585,19,2,19,109.1520468,0,,,,,,,,,
12586,5,1,5,108.2,0,,,,,,,,,
12587,1,1,1,0,0,,,,,,,,,
12588,3,2,3,120.3333333,0,,,,,,,,,
12589,1,1,1,0,0,,,,,,,,,
12590,1,2,1,0,1,,,,,,,,,
12591,1,1,1,0,0,,,,,,,,,
12592,1,1,1,0,0,,,,,,,,,
12593,4,1,4,645.3333333,0,,,,,,,,,
12594,2,1,2,0,0,,,,,,,,,
12595,1,2,1,0,1,,,,,,,,,
12596,5,2,5,90.3,0,,,,,,,,,
12597,7,2,7,58.33333333,0,,,,,,,,,
12598,6,1,6,154.9666667,0,,,,,,,,,
12599,8,2,8,163.9285714,0,,,,,,,,,
12600,11,2,11,137.8909091,0,,,,,,,,,
12601,4,4,4,163.5833333,0,,,,,,,,,
12602,2,1,2,12.5,0,,,,,,,,,
12603,2,2,2,0,1,,,,,,,,,
12604,1,1,1,0,0,,,,,,,,,
12605,8,3,8,135.8392857,0,,,,,,,,,
12606,5,3,5,331.7,0,,,,,,,,,
12607,3,1,3,160.3333333,0,,,,,,,,,
12608,4,4,4,33.33333333,0,,,,,,,,,
12609,4,2,4,111.5833333,0,,,,,,,,,
12610,6,2,6,242.2666667,0,,,,,,,,,
12611,11,1,11,85.45454545,0,,,,,,,,,
12612,5,2,5,185.3,0,,,,,,,,,
12613,1,1,1,0,0,,,,,,,,,
12614,2,1,2,200,0,,,,,,,,,
12615,3,1,3,8.333333333,0,,,,,,,,,
12616,5,4,5,152.8,0,,,,,,,,,
12617,8,4,8,165.6428571,0,,,,,,,,,
12618,2,3,2,2,0,,,,,,,,,
12619,7,2,7,128.5714286,0,,,,,,,,,
12620,8,1,8,151.6428571,0,,,,,,,,,
12621,8,1,8,135.7142857,0,,,,,,,,,
12622,15,2,15,114.9809524,0,,,,,,,,,
12623,32,4,32,94.55544355,0,,,,,,,,,
12624,1,2,1,0,1,,,,,,,,,
12625,1,1,1,0,0,,,,,,,,,
12626,6,3,6,248.1666667,0,,,,,,,,,
12627,4,3,4,276.9166667,0,,,,,,,,,
12628,4,2,4,90.25,0,,,,,,,,,
12629,7,4,7,105.5714286,0,,,,,,,,,
12630,1,1,1,0,0,,,,,,,,,
12631,10,3,10,193.9555556,0,,,,,,,,,
12632,17,3,17,180.25,0,,,,,,,,,
12633,1,1,1,0,0,,,,,,,,,
12634,1,1,1,0,0,,,,,,,,,
12635,1,1,1,0,0,,,,,,,,,
12636,5,2,5,506.3,0,,,,,,,,,
12637,1,1,1,0,0,,,,,,,,,
12638,2,2,2,98,0,,,,,,,,,
12639,3,1,3,210.3333333,0,,,,,,,,,
12640,2,1,2,12.5,0,,,,,,,,,
12641,1,1,1,0,0,,,,,,,,,
12642,10,3,10,101.1222222,0,,,,,,,,,
12643,3,2,3,217,0,,,,,,,,,
12644,4,2,4,158.25,0,,,,,,,,,
12645,1,2,1,0,1,,,,,,,,,
12646,5,1,5,32.7,0,,,,,,,,,
12647,7,3,7,122.952381,0,,,,,,,,,
12648,1,2,1,0,1,,,,,,,,,
12649,1,1,1,0,0,,,,,,,,,
12650,7,3,7,202.1428571,0,,,,,,,,,
12651,6,3,6,220.9666667,0,,,,,,,,,
12652,1,2,1,0,1,,,,,,,,,
12653,1,1,1,0,0,,,,,,,,,
12654,3,1,3,192,0,,,,,,,,,
12655,7,3,7,48.80952381,0,,,,,,,,,
12656,36,5,36,106.618254,0,,,,,,,,,
12657,1,1,1,0,0,,,,,,,,,
12658,3,4,3,217,0,,,,,,,,,
12659,1,1,1,0,0,,,,,,,,,
12660,2,2,2,98,0,,,,,,,,,
12661,7,2,7,73.80952381,0,,,,,,,,,
12662,7,2,7,189.5714286,0,,,,,,,,,
12663,13,1,13,169.5641026,0,,,,,,,,,
12664,23,5,23,72.57312253,0,,,,,,,,,
12665,2,3,2,0,1,,,,,,,,,
12666,1,1,1,0,0,,,,,,,,,
12667,2,2,2,12.5,0,,,,,,,,,
12668,3,2,3,8.333333333,0,,,,,,,,,
12669,9,4,9,52.77777778,0,,,,,,,,,
12670,12,4,12,82.62878788,0,,,,,,,,,
12671,15,3,15,156.5238095,0,,,,,,,,,
12672,7,5,7,32.14285714,0,,,,,,,,,
12673,2,1,2,50,0,,,,,,,,,
12674,1,1,1,0,0,,,,,,,,,
12675,2,2,2,180.5,0,,,,,,,,,
12676,1,1,1,0,0,,,,,,,,,
12677,9,2,9,116.4444444,0,,,,,,,,,
12678,5,3,5,98.7,0,,,,,,,,,
12679,1,1,1,0,0,,,,,,,,,
12680,5,5,5,71.8,0,,,,,,,,,
12681,4,2,4,128.6666667,0,,,,,,,,,
12682,8,1,8,101.0714286,0,,,,,,,,,
12683,3,2,3,133,0,,,,,,,,,
12684,3,1,3,27,0,,,,,,,,,
12685,2,1,2,420.5,0,,,,,,,,,
12686,1,2,1,0,1,,,,,,,,,
12687,10,2,10,83.43333333,0,,,,,,,,,
12688,3,1,3,58.33333333,0,,,,,,,,,
12689,15,2,15,151.9809524,0,,,,,,,,,
12690,1,2,1,0,1,,,,,,,,,
12691,1,1,1,0,0,,,,,,,,,
12692,3,2,3,65.33333333,0,,,,,,,,,
12693,7,3,7,257.9047619,0,,,,,,,,,
12694,7,1,7,200.2380952,0,,,,,,,,,
12695,3,2,3,120.3333333,0,,,,,,,,,
12696,1,1,1,0,0,,,,,,,,,
12697,2,2,2,288,0,,,,,,,,,
12698,6,3,6,145.6,0,,,,,,,,,
12699,2,1,2,0,0,,,,,,,,,
12700,3,2,3,27,0,,,,,,,,,
12701,3,1,3,75,0,,,,,,,,,
12702,4,4,4,22.91666667,0,,,,,,,,,
12703,8,2,8,135.8392857,0,,,,,,,,,
12704,4,3,4,224.25,0,,,,,,,,,
12705,3,3,3,108.3333333,0,,,,,,,,,
12706,4,3,4,178.9166667,0,,,,,,,,,
12707,6,2,6,118.3,0,,,,,,,,,
12708,16,2,16,97,0,,,,,,,,,
12709,2,1,2,12.5,0,,,,,,,,,
12710,23,3,23,185.2608696,0,,,,,,,,,
12711,3,1,3,158.3333333,0,,,,,,,,,
12712,1,1,1,0,0,,,,,,,,,
12713,3,2,3,25,0,,,,,,,,,
12714,1,2,1,0,1,,,,,,,,,
12715,1,1,1,0,0,,,,,,,,,
12716,2,1,2,420.5,0,,,,,,,,,
12717,13,5,13,148.9102564,0,,,,,,,,,
12718,1,3,1,0,1,,,,,,,,,
12719,2,1,2,0,0,,,,,,,,,
12720,2,3,2,0,1,,,,,,,,,
12721,6,3,6,96.26666667,0,,,,,,,,,
12722,1,1,1,0,0,,,,,,,,,
12723,3,3,3,532,0,,,,,,,,,
12724,1,1,1,0,0,,,,,,,,,
12725,12,2,12,132.6287879,0,,,,,,,,,
12726,14,4,14,36.95054945,0,,,,,,,,,
12727,3,2,3,20.33333333,0,,,,,,,,,
12728,21,3,21,176.4904762,0,,,,,,,,,
12729,3,4,3,75,0,,,,,,,,,
12730,1,1,1,0,0,,,,,,,,,
12731,4,1,4,106.25,0,,,,,,,,,
12732,2,1,2,98,0,,,,,,,,,
12733,2,1,2,50,0,,,,,,,,,
12734,3,2,3,25,0,,,,,,,,,
12735,2,1,2,288,0,,,,,,,,,
12736,2,1,2,112.5,0,,,,,,,,,
12737,33,5,33,185.6098485,0,,,,,,,,,
12738,10,1,10,43.33333333,0,,,,,,,,,
12739,5,3,5,37.5,0,,,,,,,,,
12740,5,4,5,84.7,0,,,,,,,,,
12741,19,3,19,88.47368421,0,,,,,,,,,
12742,3,3,3,133.3333333,0,,,,,,,,,
12743,4,1,4,111.5833333,0,,,,,,,,,
12744,16,5,16,78.7625,0,,,,,,,,,
12745,5,2,5,132.3,0,,,,,,,,,
12746,3,1,3,75,0,,,,,,,,,
12747,2,1,2,112.5,0,,,,,,,,,
12748,3,1,3,8.333333333,0,,,,,,,,,
12749,7,2,7,85.14285714,0,,,,,,,,,
12750,24,2,24,161.1721014,0,,,,,,,,,
12751,2,3,2,50,0,,,,,,,,,
12752,1,1,1,0,0,,,,,,,,,
12753,4,2,4,192.3333333,0,,,,,,,,,
12754,5,2,5,218.2,0,,,,,,,,,
12755,9,3,9,66.77777778,0,,,,,,,,,
12756,19,5,19,148.7076023,0,,,,,,,,,
12757,3,3,3,133.3333333,0,,,,,,,,,
12758,30,1,30,208.391954,0,,,,,,,,,
12759,1,1,1,0,0,,,,,,,,,
12760,5,5,5,98.3,0,,,,,,,,,
12761,1,3,1,0,1,,,,,,,,,
12762,5,4,5,139.2,0,,,,,,,,,
12763,2,1,2,12.5,0,,,,,,,,,
12764,2,3,2,800,0,,,,,,,,,
12765,4,1,4,225.6666667,0,,,,,,,,,
12766,9,3,9,277.75,0,,,,,,,,,
12767,1,2,1,0,1,,,,,,,,,
12768,4,1,4,106.9166667,0,,,,,,,,,
12769,1,1,1,0,0,,,,,,,,,
12770,8,4,8,169.9285714,0,,,,,,,,,
12771,2,2,2,180.5,0,,,,,,,,,
12772,2,1,2,0,0,,,,,,,,,
12773,3,2,3,8.333333333,0,,,,,,,,,
12774,6,3,6,108,0,,,,,,,,,
12775,15,3,15,91.6,0,,,,,,,,,
12776,5,1,5,49.8,0,,,,,,,,,
12777,30,4,30,188.7229885,0,,,,,,,,,
12778,2,1,2,98,0,,,,,,,,,
12779,16,4,16,175.1833333,0,,,,,,,,,
12780,1,1,1,0,0,,,,,,,,,
12781,1,1,1,0,0,,,,,,,,,
12782,17,2,17,130.4852941,0,,,,,,,,,
12783,1,1,1,0,0,,,,,,,,,
12784,32,4,32,100,0,,,,,,,,,
12785,7,2,7,227.6190476,0,,,,,,,,,
12786,2,1,2,12.5,0,,,,,,,,,
12787,2,2,2,180.5,0,,,,,,,,,
12788,11,3,11,113.2181818,0,,,,,,,,,
12789,10,2,10,74.01111111,0,,,,,,,,,
12790,2,1,2,578,0,,,,,,,,,
12791,13,3,13,194.974359,0,,,,,,,,,
12792,1,4,1,0,1,,,,,,,,,
12793,4,2,4,65.33333333,0,,,,,,,,,
12794,1,1,1,0,0,,,,,,,,,
12795,2,2,2,0,1,,,,,,,,,
12796,9,2,9,25,0,,,,,,,,,
12797,1,2,1,0,1,,,,,,,,,
12798,4,2,4,254.9166667,0,,,,,,,,,
12799,1,1,1,0,0,,,,,,,,,
12800,1,1,1,0,0,,,,,,,,,
12801,6,1,6,407.2,0,,,,,,,,,
12802,41,4,41,125.5060976,0,,,,,,,,,
12803,2,1,2,0,0,,,,,,,,,
12804,1,1,1,0,0,,,,,,,,,
12805,1,1,1,0,0,,,,,,,,,
12806,1,1,1,0,0,,,,,,,,,
12807,3,5,3,58.33333333,0,,,,,,,,,
12808,1,1,1,0,0,,,,,,,,,
12809,3,3,3,272.3333333,0,,,,,,,,,
12810,2,1,2,12.5,0,,,,,,,,,
12811,9,1,9,175.5277778,0,,,,,,,,,
12812,5,1,5,157.3,0,,,,,,,,,
12813,3,4,3,8.333333333,0,,,,,,,,,
12814,3,2,3,120.3333333,0,,,,,,,,,
12815,2,1,2,12.5,0,,,,,,,,,
12816,1,2,1,0,1,,,,,,,,,
12817,1,1,1,0,0,,,,,,,,,
12818,8,2,8,191.125,0,,,,,,,,,
12819,3,2,3,33.33333333,0,,,,,,,,,
12820,1,1,1,0,0,,,,,,,,,
12821,6,1,6,219.1,0,,,,,,,,,
12822,6,1,6,175.7666667,0,,,,,,,,,
12823,2,2,2,288,0,,,,,,,,,
12824,20,4,20,143.8394737,0,,,,,,,,,
12825,3,1,3,192,0,,,,,,,,,
12826,16,5,16,72.1625,0,,,,,,,,,
12827,4,1,4,43.58333333,0,,,,,,,,,
12828,9,2,9,72.19444444,0,,,,,,,,,
12829,3,2,3,25,0,,,,,,,,,
12830,12,2,12,141.8181818,0,,,,,,,,,
12831,2,2,2,112.5,0,,,,,,,,,
12832,11,3,11,152.6,0,,,,,,,,,
12833,4,2,4,81.58333333,0,,,,,,,,,
12834,9,1,9,102.7777778,0,,,,,,,,,
12835,5,3,5,114.8,0,,,,,,,,,
12836,5,1,5,350.7,0,,,,,,,,,
12837,3,3,3,456.3333333,0,,,,,,,,,
12838,9,1,9,132.3611111,0,,,,,,,,,
12839,1,1,1,0,0,,,,,,,,,
12840,1,1,1,0,0,,,,,,,,,
12841,10,2,10,89.6,0,,,,,,,,,
12842,1,2,1,0,1,,,,,,,,,
12843,5,2,5,192.3,0,,,,,,,,,
12844,2,1,2,0,0,,,,,,,,,
12845,6,2,6,148.3,0,,,,,,,,,
12846,1,1,1,0,0,,,,,,,,,
12847,6,2,6,118.3,0,,,,,,,,,
12848,2,1,2,12.5,0,,,,,,,,,
12849,3,4,3,50.33333333,0,,,,,,,,,
12850,1,2,1,0,1,,,,,,,,,
12851,2,2,2,12.5,0,,,,,,,,,
12852,1,1,1,0,0,,,,,,,,,
12853,29,4,29,114.0369458,0,,,,,,,,,
12854,6,2,6,61.46666667,0,,,,,,,,,
12855,3,2,3,120.3333333,0,,,,,,,,,
12856,1,3,1,0,1,,,,,,,,,
12857,2,3,2,50,0,,,,,,,,,
12858,3,1,3,212.3333333,0,,,,,,,,,
12859,13,4,13,153.6025641,0,,,,,,,,,
12860,8,3,8,115.8392857,0,,,,,,,,,
12861,4,3,4,22.91666667,0,,,,,,,,,
12862,2,1,2,0,0,,,,,,,,,
12863,1,1,1,0,0,,,,,,,,,
12864,3,1,3,108.3333333,0,,,,,,,,,
12865,1,1,1,0,0,,,,,,,,,
12866,10,3,10,125.3888889,0,,,,,,,,,
12867,1,1,1,0,0,,,,,,,,,
12868,2,2,2,0,1,,,,,,,,,
12869,3,1,3,65.33333333,0,,,,,,,,,
12870,42,5,42,63.58013937,0,,,,,,,,,
12871,1,1,1,0,0,,,,,,,,,
12872,4,1,4,39.58333333,0,,,,,,,,,
12873,5,5,5,50,0,,,,,,,,,
12874,2,1,2,112.5,0,,,,,,,,,
12875,4,1,4,518.25,0,,,,,,,,,
12876,1,1,1,0,0,,,,,,,,,
12877,2,1,2,578,0,,,,,,,,,
12878,2,5,2,12.5,0,,,,,,,,,
12879,13,1,13,290.0769231,0,,,,,,,,,
12880,39,5,39,89.79892038,0,,,,,,,,,
12881,10,1,10,307.5111111,0,,,,,,,,,
12882,4,2,4,209,0,,,,,,,,,
12883,4,1,4,111.5833333,0,,,,,,,,,
12884,4,4,4,67.33333333,0,,,,,,,,,
12885,3,2,3,25,0,,,,,,,,,
12886,6,3,6,153.4666667,0,,,,,,,,,
12887,19,5,19,90.87134503,0,,,,,,,,,
12888,12,2,12,142.0227273,0,,,,,,,,,
12889,2,1,2,0,0,,,,,,,,,
12890,3,1,3,90.33333333,0,,,,,,,,,
12891,11,1,11,226.8727273,0,,,,,,,,,
12892,1,1,1,0,0,,,,,,,,,
12893,30,4,30,134.3264368,0,,,,,,,,,
12894,2,2,2,50,0,,,,,,,,,
12895,1,1,1,0,0,,,,,,,,,
12896,3,1,3,240.3333333,0,,,,,,,,,
12897,1,2,1,0,1,,,,,,,,,
12898,6,1,6,98,0,,,,,,,,,
12899,2,2,2,12.5,0,,,,,,,,,
12900,16,3,16,231.5333333,0,,,,,,,,,
12901,17,2,17,144.3088235,0,,,,,,,,,
12902,11,4,11,119.0727273,0,,,,,,,,,
12903,1,4,1,0,1,,,,,,,,,
12904,17,4,17,151.5588235,0,,,,,,,,,
12905,1,1,1,0,0,,,,,,,,,
12906,12,1,12,122.0833333,0,,,,,,,,,
12907,21,4,21,206.6333333,0,,,,,,,,,
12908,16,3,16,184.7833333,0,,,,,,,,,
12909,14,3,14,132.3791209,0,,,,,,,,,
12910,9,3,9,71.52777778,0,,,,,,,,,
12911,3,1,3,158.3333333,0,,,,,,,,,
12912,1,3,1,0,1,,,,,,,,,
12913,2,1,2,98,0,,,,,,,,,
12914,8,4,8,189.6964286,0,,,,,,,,,
12915,7,2,7,160.4761905,0,,,,,,,,,
12916,2,2,2,40.5,0,,,,,,,,,
12917,4,2,4,106.9166667,0,,,,,,,,,
12918,12,2,12,271.5151515,0,,,,,,,,,
12919,11,4,11,41.21818182,0,,,,,,,,,
12920,1,3,1,0,1,,,,,,,,,
12921,37,4,37,131.1231231,0,,,,,,,,,
12922,7,3,7,35.61904762,0,,,,,,,,,
12923,4,1,4,67.33333333,0,,,,,,,,,
12924,19,3,19,153.1520468,0,,,,,,,,,
12925,1,1,1,0,0,,,,,,,,,
12926,2,3,2,2,0,,,,,,,,,
12927,20,4,20,159.4315789,0,,,,,,,,,
12928,1,1,1,0,0,,,,,,,,,
12929,5,1,5,90.3,0,,,,,,,,,
12930,7,5,7,65.14285714,0,,,,,,,,,
12931,2,3,2,264.5,0,,,,,,,,,
12932,23,3,23,178.6126482,0,,,,,,,,,
12933,13,4,13,221.7307692,0,,,,,,,,,
12934,1,1,1,0,0,,,,,,,,,
12935,2,2,2,98,0,,,,,,,,,
12936,3,2,3,50.33333333,0,,,,,,,,,
12937,9,1,9,111.25,0,,,,,,,,,
12938,3,2,3,8.333333333,0,,,,,,,,,
12939,2,1,2,12.5,0,,,,,,,,,
12940,2,2,2,0,1,,,,,,,,,
12941,20,4,20,77.32631579,0,,,,,,,,,
12942,6,2,6,180.1666667,0,,,,,,,,,
12943,3,3,3,261.3333333,0,,,,,,,,,
12944,1,1,1,0,0,,,,,,,,,
12945,7,4,7,182.9047619,0,,,,,,,,,
12946,1,1,1,0,0,,,,,,,,,
12947,2,1,2,288,0,,,,,,,,,
12948,4,1,4,130.25,0,,,,,,,,,
12949,3,3,3,8.333333333,0,,,,,,,,,
12950,27,2,27,92.35327635,0,,,,,,,,,
12951,39,2,39,102.340081,0,,,,,,,,,
12952,2,3,2,24.5,0,,,,,,,,,
12953,58,5,58,168.2350272,0,,,,,,,,,
12954,4,3,4,241.5833333,0,,,,,,,,,
12955,12,3,12,304.9924242,0,,,,,,,,,
12956,12,3,12,74.81060606,0,,,,,,,,,
12957,3,1,3,25,0,,,,,,,,,
12958,4,2,4,27.66666667,0,,,,,,,,,
12959,5,3,5,274,0,,,,,,,,,
12960,1,1,1,0,0,,,,,,,,,
12961,1,1,1,0,0,,,,,,,,,
12962,5,2,5,94.3,0,,,,,,,,,
12963,27,3,27,76.35327635,0,,,,,,,,,
12964,1,1,1,0,0,,,,,,,,,
12965,4,1,4,128.25,0,,,,,,,,,
12966,4,1,4,65.66666667,0,,,,,,,,,
12967,1,2,1,0,1,,,,,,,,,
12968,3,2,3,58.33333333,0,,,,,,,,,
12969,2,1,2,50,0,,,,,,,,,
12970,1,1,1,0,0,,,,,,,,,
12971,2,1,2,112.5,0,,,,,,,,,
12972,1,1,1,0,0,,,,,,,,,
12973,9,4,9,173.0277778,0,,,,,,,,,
12974,5,2,5,120.8,0,,,,,,,,,
12975,1,2,1,0,1,,,,,,,,,
12976,3,5,3,121.3333333,0,,,,,,,,,
12977,5,4,5,82.5,0,,,,,,,,,
12978,6,3,6,108.1666667,0,,,,,,,,,
12979,30,5,30,96.10229885,0,,,,,,,,,
12980,5,1,5,149.2,0,,,,,,,,,
12981,3,1,3,243,0,,,,,,,,,
12982,15,4,15,76.02857143,0,,,,,,,,,
12983,12,4,12,131.4242424,0,,,,,,,,,
12984,12,2,12,41.96969697,0,,,,,,,,,
12985,7,2,7,154.2857143,0,,,,,,,,,
12986,1,1,1,0,0,,,,,,,,,
12987,1,1,1,0,0,,,,,,,,,
12988,2,2,2,12.5,0,,,,,,,,,
12989,2,3,2,24.5,0,,,,,,,,,
12990,3,2,3,100,0,,,,,,,,,
12991,2,3,2,50,0,,,,,,,,,
12992,6,3,6,54.16666667,0,,,,,,,,,
12993,5,4,5,264.3,0,,,,,,,,,
12994,18,5,18,177.5163399,0,,,,,,,,,
12995,3,3,3,133.3333333,0,,,,,,,,,
12996,1,3,1,0,1,,,,,,,,,
12997,4,3,4,174.3333333,0,,,,,,,,,
12998,1,1,1,0,0,,,,,,,,,
12999,8,3,8,315.9285714,0,,,,,,,,,
13000,3,2,3,192,0,,,,,,,,,
13001,1,3,1,0,1,,,,,,,,,
13002,7,3,7,141.3333333,0,,,,,,,,,
13003,17,2,17,64.55882353,0,,,,,,,,,
13004,11,2,11,148.6181818,0,,,,,,,,,
13005,2,1,2,50,0,,,,,,,,,
13006,2,2,2,420.5,0,,,,,,,,,
13007,12,1,12,94.6969697,0,,,,,,,,,
13008,2,1,2,420.5,0,,,,,,,,,
13009,19,3,19,196.1754386,0,,,,,,,,,
13010,1,1,1,0,0,,,,,,,,,
13011,3,1,3,97,0,,,,,,,,,
13012,3,4,3,58.33333333,0,,,,,,,,,
13013,1,1,1,0,0,,,,,,,,,
13014,5,1,5,107.5,0,,,,,,,,,
13015,7,4,7,66.66666667,0,,,,,,,,,
13016,5,2,5,119.3,0,,,,,,,,,
13017,1,1,1,0,0,,,,,,,,,
13018,3,2,3,97,0,,,,,,,,,
13019,3,1,3,50.33333333,0,,,,,,,,,
13020,28,5,28,124.4338624,0,,,,,,,,,
13021,6,3,6,98.66666667,0,,,,,,,,,
13022,3,2,3,25,0,,,,,,,,,
13023,31,3,31,137.7849462,0,,,,,,,,,
13024,6,2,6,58.66666667,0,,,,,,,,,
13025,2,1,2,50,0,,,,,,,,,
13026,7,3,7,114.5714286,0,,,,,,,,,
13027,5,2,5,108.3,0,,,,,,,,,
13028,1,1,1,0,0,,,,,,,,,
13029,2,1,2,12.5,0,,,,,,,,,
13030,7,2,7,120.2857143,0,,,,,,,,,
13031,6,2,6,106.2666667,0,,,,,,,,,
13032,1,1,1,0,0,,,,,,,,,
13033,11,3,11,127.6727273,0,,,,,,,,,
13034,2,3,2,12.5,0,,,,,,,,,
13035,9,5,9,161.25,0,,,,,,,,,
13036,9,5,9,279.5,0,,,,,,,,,
13037,16,3,16,185.9833333,0,,,,,,,,,
13038,7,1,7,114.9047619,0,,,,,,,,,
13039,4,2,4,6.25,0,,,,,,,,,
13040,10,1,10,82.17777778,0,,,,,,,,,
13041,15,3,15,100.4285714,0,,,,,,,,,
13042,14,5,14,128.7252747,0,,,,,,,,,
13043,7,3,7,148.952381,0,,,,,,,,,
13044,4,2,4,75,0,,,,,,,,,
13045,2,1,2,50,0,,,,,,,,,
13046,4,1,4,25,0,,,,,,,,,
13047,4,3,4,560.6666667,0,,,,,,,,,
13048,1,1,1,0,0,,,,,,,,,
13049,1,1,1,0,0,,,,,,,,,
13050,2,1,2,312.5,0,,,,,,,,,
13051,7,3,7,199.8095238,0,,,,,,,,,
13052,20,3,20,171.0421053,0,,,,,,,,,
13053,27,5,27,94.14814815,0,,,,,,,,,
13054,11,4,11,71.81818182,0,,,,,,,,,
13055,67,2,67,148.987336,0,,,,,,,,,
13056,5,1,5,295.3,0,,,,,,,,,
13057,9,4,9,184.5,0,,,,,,,,,
13058,1,1,1,0,0,,,,,,,,,
13059,4,3,4,156.9166667,0,,,,,,,,,
13060,10,5,10,163.3444444,0,,,,,,,,,
13061,2,5,2,40.5,0,,,,,,,,,
13062,3,1,3,97,0,,,,,,,,,
13063,6,4,6,96.66666667,0,,,,,,,,,
13064,3,2,3,120.3333333,0,,,,,,,,,
13065,8,2,8,133.0714286,0,,,,,,,,,
13066,1,2,1,0,1,,,,,,,,,
13067,3,1,3,75,0,,,,,,,,,
13068,4,2,4,162,0,,,,,,,,,
13069,9,4,9,96.75,0,,,,,,,,,
13070,1,1,1,0,0,,,,,,,,,
13071,3,2,3,8.333333333,0,,,,,,,,,
13072,6,2,6,300,0,,,,,,,,,
13073,2,3,2,420.5,0,,,,,,,,,
13074,5,1,5,120.8,0,,,,,,,,,
13075,2,3,2,200,0,,,,,,,,,
13076,4,4,4,89.58333333,0,,,,,,,,,
13077,5,1,5,413.2,0,,,,,,,,,
13078,2,3,2,578,0,,,,,,,,,
13079,7,1,7,249.5714286,0,,,,,,,,,
13080,9,2,9,141.1111111,0,,,,,,,,,
13081,3,2,3,192,0,,,,,,,,,
13082,3,1,3,97,0,,,,,,,,,
13083,3,2,3,217,0,,,,,,,,,
13084,6,5,6,86.96666667,0,,,,,,,,,
13085,3,1,3,58.33333333,0,,,,,,,,,
13086,10,3,10,228.9888889,0,,,,,,,,,
13087,13,2,13,213.3333333,0,,,,,,,,,
13088,1,1,1,0,0,,,,,,,,,
13089,3,2,3,487,0,,,,,,,,,
13090,1,1,1,0,0,,,,,,,,,
13091,3,2,3,133,0,,,,,,,,,
13092,5,1,5,80,0,,,,,,,,,
13093,2,1,2,50,0,,,,,,,,,
13094,18,5,18,47.05882353,0,,,,,,,,,
13095,16,1,16,203,0,,,,,,,,,
13096,13,5,13,71.14102564,0,,,,,,,,,
13097,8,2,8,135.3571429,0,,,,,,,,,
13098,6,3,6,209.2,0,,,,,,,,,
13099,48,2,48,108.7726064,0,,,,,,,,,
13100,13,3,13,263.525641,0,,,,,,,,,
13101,8,3,8,149.6428571,0,,,,,,,,,
13102,7,3,7,61.80952381,0,,,,,,,,,
13103,20,1,20,98.41052632,0,,,,,,,,,
13104,3,1,3,33.33333333,0,,,,,,,,,
13105,2,1,2,288,0,,,,,,,,,
13106,6,3,6,143.9,0,,,,,,,,,
13107,3,2,3,8.333333333,0,,,,,,,,,
13108,9,1,9,190.9444444,0,,,,,,,,,
13109,1,1,1,0,0,,,,,,,,,
13110,6,3,6,99.5,0,,,,,,,,,
13111,10,1,10,204.9333333,0,,,,,,,,,
13112,8,2,8,197.1428571,0,,,,,,,,,
13113,16,4,16,138.4291667,0,,,,,,,,,
13114,3,1,3,8.333333333,0,,,,,,,,,
13115,16,2,16,83.92916667,0,,,,,,,,,
13116,8,4,8,112.9821429,0,,,,,,,,,
13117,4,1,4,324,0,,,,,,,,,
13118,10,3,10,79.56666667,0,,,,,,,,,
13119,11,4,11,103.4545455,0,,,,,,,,,
13120,3,1,3,0,0,,,,,,,,,
13121,1,2,1,0,1,,,,,,,,,
13122,11,1,11,140.3636364,0,,,,,,,,,
13123,2,2,2,180.5,0,,,,,,,,,
13124,15,4,15,179.2571429,0,,,,,,,,,
13125,2,3,2,12.5,0,,,,,,,,,
13126,10,3,10,108.1,0,,,,,,,,,
13127,1,2,1,0,1,,,,,,,,,
13128,2,4,2,0,1,,,,,,,,,
13129,2,5,2,50,0,,,,,,,,,
13130,2,1,2,0,0,,,,,,,,,
13131,1,2,1,0,1,,,,,,,,,
13132,2,1,2,420.5,0,,,,,,,,,
13133,2,2,2,12.5,0,,,,,,,,,
13134,4,1,4,33.33333333,0,,,,,,,,,
13135,4,2,4,39.58333333,0,,,,,,,,,
13136,2,1,2,0,0,,,,,,,,,
